7.688084478640284658e+00,1.570664187951944069e+00
-4.218315518129987396e+00,6.104537601157615789e+00
-1.543949031070223965e+00,7.271033538549279918e+00
5.402981926287654169e+00,5.952415289347759320e+00
-5.061696927276259084e-01,6.918094591526521953e+00
6.826204230197067346e+00,2.075168705379485612e+00
-1.727037132509792405e+00,7.100547675422765437e+00
-7.361757148774661808e+00,1.662646732756207335e+00
4.035751303406664547e+00,6.296576064830635033e+00
-3.693153552340613821e+00,6.362353256555230097e+00
6.838016966630671156e+00,3.005041663889627124e+00
-4.679964114162812550e+00,5.791893034539264740e+00
4.386796643338715995e+00,5.633687949723473309e+00
5.950835160098126408e+00,3.860745120186497736e+00
-2.050257223242188953e+00,7.356912246937384658e+00
7.040471867847348797e+00,4.453371496527382956e-01
-5.945707661794394916e+00,3.543058531204671624e+00
7.343054877366435029e+00,1.083272683611928300e-01
-3.933385387065341909e+00,6.293027212525679204e+00
5.705875881109748526e+00,6.472372586225324298e+00
-4.813679306317417250e+00,5.283690952989934964e+00
-7.915454087532978633e+00,9.447101271004619827e-01
5.589237487377847202e+00,5.545620742344159027e+00
-1.636466573456063278e+00,6.708821619074325504e+00
-2.248836266428112296e+00,7.559207155455038851e+00
-1.554602992846556564e+00,6.730861614662626558e+00
4.716085460429292553e+00,3.979013117945833233e+00
-7.717344524476604128e+00,1.154077884993548020e+00
1.094941309092141157e+00,6.530904385237316312e+00
-6.843433493404212697e+00,3.584726203925317378e+00
-4.197884582020823707e+00,5.797814332147808614e+00
4.950222070013250431e+00,6.699287995023157194e+00
-6.698382118095576487e+00,4.436318922141887278e+00
2.323373767656973232e+00,6.892236972033210840e+00
-6.662646094510922268e+00,2.611253545975506629e+00
-1.740893919861123962e+00,6.669498018723793109e+00
-6.782852847429254872e+00,2.642837622678199772e+00
-4.185115006793657777e+00,6.054072676054255808e+00
-4.756879165447530866e+00,5.560588940725956775e+00
-3.153091941276234267e-02,7.578286332689470051e+00
-7.715244041595582303e+00,1.071257388503845664e+00
-3.354575449519546115e+00,6.902883204919038285e+00
1.686532066309126998e+00,6.915237461152258014e+00
-2.224576745471506634e+00,6.405828075317795189e+00
8.167396078605978715e+00,4.930689070116965889e-01
4.177074607809615259e+00,5.809476214013339579e+00
-3.459456920258920487e+00,6.284610373960272334e+00
4.435687811506762834e+00,5.721334055218785686e+00
-2.383513107428707922e+00,6.131481874899356477e+00
1.611339899629373296e+00,7.079964229054648506e+00
6.612487718328998731e+00,2.997516471158489626e+00
4.624737575179669768e+00,6.293703258247764332e+00
-1.711411722028227000e+00,7.660382440406888094e+00
-2.112703823627214206e+00,7.198247548999623824e+00
-1.843184356748767794e+00,7.749749646342053211e+00
-3.550642487053908614e+00,6.798644670461153616e+00
-3.445403973745271742e+00,6.652941988536891671e+00
1.620644563753411260e+00,7.405197291703385254e+00
-7.017023997477221720e+00,2.364436551405427966e+00
2.951451276518714639e+00,6.679561403398300179e+00
1.474153039287850797e+00,7.217117956757259201e+00
-6.540020982867290833e+00,2.310009296217592212e+00
-6.267279407161480798e+00,4.369689177729010332e+00
-4.185425393801575744e+00,5.615190185345062979e+00
7.531396741483833424e+00,2.453035547864224064e+00
-7.140572316283060772e+00,1.845764080409201258e+00
-4.690782391934961382e+00,5.883739062211268411e+00
-7.746867566120510418e+00,2.806110295660094872e-02
6.975291681207236749e+00,3.538873807483516654e+00
-6.146630099019830595e+00,2.702957146165921642e+00
6.453538955935897548e+00,3.613967301427968515e+00
-2.819674526429051031e+00,7.422563986583806894e+00
6.154067066707675338e+00,2.522410699354787234e+00
-6.833093729630499880e+00,3.535665452104153061e+00
-5.239983164340749511e+00,3.625980862490693735e+00
-1.505273274460833477e+00,6.824714726876673687e+00
2.161635058393950981e+00,7.201905032212481572e+00
6.514754052195502965e+00,1.438329796866153698e+00
-4.072828589357499141e+00,5.702064941984067659e+00
9.837164951049535144e-01,6.692168099620657173e+00
-5.347268793328756153e+00,6.379405586113788829e+00
-6.923848113372248925e+00,3.090109732359782591e+00
-7.760640884419119701e+00,5.979838725366921626e-01
-6.643405173578099010e+00,3.233805884079847370e+00
7.318325705732327435e+00,2.694424788258828474e-01
2.849631319850712607e+00,6.054691744976526735e+00
-4.863177677233169405e+00,5.516521994937202855e+00
6.109206731596432682e+00,3.655320658874142925e+00
-5.236314161039515858e-01,7.911652667883606327e+00
7.953243607423971184e+00,1.371024612625133976e+00
6.660923843197077865e+00,4.839333342949086791e+00
7.912861221727805372e+00,4.609533967825381606e-01
-5.740531225173852725e+00,4.346952192045586472e+00
5.293977814443270091e+00,4.490643386676165250e+00
3.681146215024538204e+00,6.971088832777216027e+00
-7.482999543545129306e+00,1.720072703489924359e+00
-3.962478859778563400e+00,5.297797180773440751e+00
7.639365047597681979e+00,7.666856861610329421e-01
6.872256266350080800e+00,3.911119163817111222e+00
-2.804265189644725265e+00,6.987768364884038519e+00
-1.779626592940930507e+00,7.190520695500144832e+00
5.204933172481343462e+00,4.823316393599727192e+00
-6.632517568044201894e+00,1.390617173099717219e+00
-2.768482005400262125e+00,7.399179765876391812e+00
-8.205601222720777521e-01,7.299466465772732171e+00
-2.057860445413822958e+00,7.090686644898124058e+00
-5.535179019769571163e+00,6.273578149580658625e+00
4.368283632564882168e+00,6.512986400126484554e+00
2.415735025276722236e+00,7.295874833949203442e+00
5.984565131346700539e+00,4.637401116648933730e+00
6.886721580504672424e+00,4.560770047102036706e+00
-8.232461770806386525e+00,1.453526692007353294e+00
-5.444049270402143925e+00,5.813743270526914309e+00
2.335000126224849037e-01,7.787612506301071491e+00
4.874739877025413115e+00,4.227792403106937158e+00
5.273363474718258281e+00,5.419721284187414945e+00
7.311739054808255922e+00,1.347924995250583624e+00
1.543972549277158990e+00,7.387354383661199897e+00
4.443391723129092696e+00,6.618266361400871212e+00
-3.546011979716714002e+00,5.000467781206956452e+00
2.703460568891272953e+00,6.689730159354732031e+00
6.451491987447755427e+00,4.082982474632621539e+00
7.244748538436285301e+00,5.628172086893846737e-01
6.640538141075238876e+00,1.424206123365471255e+00
-4.238720210245330300e+00,6.707402739986149776e+00
1.107215584681406240e+00,7.557762728211722347e+00
-8.043061566610177904e-01,6.968182571496536859e+00
-7.257485473299747802e+00,2.442296277435770602e+00
-7.907149468920740887e+00,2.400643394613266868e-01
5.827233405076072792e+00,4.725785933898926316e+00
-3.872760343016573348e+00,6.885941428186399982e+00
5.103247006901852068e+00,5.549356040480176944e+00
7.287022922851958739e+00,4.734247977292087017e-01
-5.020479004167418324e+00,4.762898348608445076e+00
3.995339708844453330e+00,6.296397849788536227e+00
2.719664430754157092e+00,7.093663359356543907e+00
-2.174276357935590376e+00,7.634332897365345261e+00
-6.418470190226113203e+00,3.767392577877962001e+00
-3.046736252833569303e+00,7.102839045869667522e+00
-6.463506200290847659e+00,2.733334333750386147e+00
4.641432286970781362e+00,5.384284052280913890e+00
-5.996009793224239992e+00,4.412821463212877937e+00
5.820162263915515055e+00,3.839799218848307660e+00
-7.823289009239695169e+00,1.168849642384958587e+00
-4.295190688070703366e+00,6.428719689680361782e+00
5.954509662120856639e+00,4.786074229269559943e+00
-7.564859336212820473e+00,1.262298761765771271e+00
-5.645252230710789298e+00,6.368681828459139105e+00
5.073521828032237835e+00,5.200755066085971379e+00
5.015340035445533751e+00,3.974561689165183598e+00
-4.343053866693620257e-01,7.587230090748151135e+00
7.450419080110752823e+00,6.019710566950990938e-01
5.756796206477351241e+00,4.392591616358179962e+00
1.643323741752142020e+00,6.815261558296646704e+00
2.803620148755716190e+00,6.718929565562513417e+00
8.667148035892144886e-01,7.541025432582147303e+00
4.661904860228164971e+00,5.550560690414369169e+00
-2.344376940129652809e+00,8.384645642372282381e+00
-6.387394219783678828e+00,2.911709873186123954e+00
6.624690038263467251e+00,2.563661534676978881e+00
-3.468360637363245846e-01,6.346219336476793593e+00
6.978735689327132619e+00,3.073953869843033537e+00
-4.088478474329098944e+00,5.042595361379703434e+00
2.319225391617221632e+00,6.848214121793834153e+00
-1.502494189866443453e+00,7.207217268899254847e+00
5.993069229662448372e+00,3.890512808229498631e+00
7.517744806617335129e+00,3.678447722964994782e+00
3.000028317072609974e-01,7.991568136930560229e+00
3.575601851616112103e+00,7.334413984469783543e+00
-6.935548497160057835e+00,1.313275160523956764e+00
-5.970147500190363665e+00,5.421275260530901363e+00
-5.455614045014328894e+00,5.501616737297831072e+00
-7.527712880558312669e+00,2.349010469829009740e+00
7.741043508858369115e+00,2.076528999408354892e+00
-1.150082687729682140e+00,6.951118480215473738e+00
-1.911491812801541235e+00,7.032697082423392310e+00
-7.874658865432031973e+00,9.461690164690561566e-01
3.749989872513268097e+00,4.902398489563979389e+00
6.004112422278184091e+00,5.667727508562847127e+00
7.393731519182689560e+00,2.409919806531943376e+00
7.467190186355211701e+00,3.857631771614021265e-01
-7.424511335416906554e+00,1.671105847936192657e+00
-3.554094351235659310e+00,6.013242917897849260e+00
-5.718874309471820183e+00,4.577173416820680352e+00
5.097564427946784882e+00,6.230539771626341761e+00
-2.185105123566758678e+00,7.850585688441937826e+00
8.670115521757129073e+00,1.765837837690243051e+00
3.368583731183201757e-01,7.455431419671709747e+00
-7.152809026395938297e+00,5.065558048163829596e-01
-6.704583658804115665e+00,2.740056999494443257e+00
3.403306418160692459e+00,6.106659780470061527e+00
-7.406762508902294151e+00,8.985954639984888859e-01
5.742105709645778155e+00,5.117160958245416502e+00
-7.388230261663442988e+00,1.186393539300887534e+00
-7.912071316476440686e+00,1.473846303718469475e+00
-5.961995227336637448e+00,4.354504410323980501e+00
-2.919073507532317535e+00,6.719621302786650929e+00
-6.654397364369552648e+00,2.773797108868454764e+00
4.046182473345090180e+00,5.319776529112808738e+00
-5.973950797250289213e+00,3.068896845621413849e+00
-2.500979986323474957e+00,6.441973143732687923e+00
8.143667549337401113e+00,3.388482548042952014e-01
3.669557024722039706e+00,7.049764253366302746e+00
7.316685307664431370e+00,3.674367721462138636e+00
-6.822762534466901840e+00,3.898986560317553862e-01
4.424113010504678312e-01,6.500650572028653151e+00
5.875917576564072820e-02,7.169731065018753569e+00
-3.219392798234105069e+00,6.871090178165552231e+00
3.109229688489013377e+00,7.098242092491254596e+00
7.293244547707490533e+00,3.345584634561864501e+00
-6.479572420731647853e+00,4.051844334171351036e+00
6.926015493519726007e+00,4.702079205863070044e+00
-2.626839867424367037e-01,7.384026194312579783e+00
5.365691790769716363e+00,4.562859397982580667e+00
6.347247131695963773e+00,2.014929503728772886e+00
-6.404551495817964124e+00,2.960067984114303830e+00
-7.593495324747103759e+00,6.475868568695597460e-01
-7.002298764296178923e+00,8.659480407863061613e-01
-2.906779552544933143e+00,3.916959142963885476e+00
-2.027270956995260054e+00,4.497955615870282919e+00
-4.137448547872677906e+00,5.340122802648433753e-01
2.921815884963048671e+00,9.829402176555358528e-01
-5.081395451076947012e+00,2.252816220558063964e+00
3.679036807675405640e+00,3.383306960951246722e-01
-4.906781967556534951e-01,4.455176587139814792e+00
1.686118257668842935e+00,5.434827173745572004e+00
-3.541082936369728817e-01,4.651830066496347449e+00
2.045706178049110591e+00,4.534530028679316871e+00
3.096803311899744671e+00,2.112657934477692123e+00
3.604651828454346507e+00,2.168152434841906229e-01
-2.412689862416665942e-01,4.226768242820468480e+00
-4.442331434027216197e+00,2.391965505813405279e+00
1.678202371531639425e+00,3.988168308355566793e+00
3.137514712547978313e+00,2.643482495575626867e+00
4.452580352049566592e+00,1.151164095716397329e+00
4.861001077118471514e+00,1.334924329558090372e+00
2.900045274702337306e+00,2.420634122202490079e+00
3.704053753625202727e+00,1.203700918773116912e+00
2.762785428073700533e+00,3.037022362674262066e+00
4.938721743313282175e+00,1.041373382210772469e+00
4.519686482853296106e+00,9.449424589596525648e-01
-5.008267729556823866e+00,2.428675408159461480e+00
4.337647593242666133e+00,2.422406194764405107e+00
-8.355342523733343407e-01,4.403891703375242273e+00
-3.886593912166193210e+00,3.352214718274765470e+00
6.287572700565317030e-01,4.562629022750275709e+00
3.675349599459248218e+00,1.921948949315895883e+00
3.919238377182929778e+00,2.839902954173084026e+00
8.676691478624062315e-01,4.060159850263557857e+00
-3.857646088493981718e-01,4.337681561846223666e+00
2.352444372878189416e+00,4.596931512024736932e+00
-3.441436323662304897e+00,2.820162021420398180e+00
-2.907313732777697446e+00,2.888710722481595550e+00
-4.156733324844380739e+00,9.674455166004836126e-01
4.990181517943149458e+00,4.551483860534314974e-01
-3.998970632687053328e+00,1.359458034466742626e+00
1.426049880091113442e+00,4.063604335033117465e+00
-3.938723853425827315e+00,1.582793968946612395e+00
-2.590421656361341363e+00,3.791548168446846834e+00
-4.303853548620290681e+00,1.711470104235205403e-01
-2.690799675539726099e+00,2.538268025186835253e+00
1.674558018097054513e+00,3.694633095669642930e+00
-1.347244300036465510e-02,4.033582979869046348e+00
1.939305395162705059e+00,4.740305115420473392e+00
2.020266591948174817e+00,4.471092244813146266e+00
3.271522502810610966e+00,3.503716043799252056e+00
5.376833084860495326e-02,4.246980491609891217e+00
-2.211512384193170533e+00,3.443040806552340793e+00
2.733899530665308220e+00,3.249054889928440382e+00
-3.040814492805103963e-01,3.962409235333594459e+00
5.362148513883741252e+00,2.072140807505970184e+00
2.960375349389697153e+00,1.625606871053342450e+00
4.730397500103769026e+00,7.006456349347904844e-01
-3.841427232273169512e+00,3.542176304945772736e-01
4.447501165101547471e+00,5.394039069737260189e-02
3.391919140336991934e+00,2.131410979559456020e+00
-1.357955010390656359e+00,3.667878181169946128e+00
3.802196368874526389e+00,9.936957881949995963e-01
-5.011572263453381026e+00,1.949762867627906626e+00
-2.821944503272966198e+00,3.419444808762297505e+00
-4.094219087685631031e+00,4.339183673646330730e-01
-1.146000623526510498e-01,4.776518915637496754e+00
2.643450776692164883e+00,3.648118238740615915e+00
-7.527417375571957558e-01,4.801368965953848544e+00
-3.503465606910782348e+00,7.736613446181715981e-01
-3.031939518138925815e-01,4.641910687460889307e+00
3.263435442689026189e+00,3.636809069250537707e+00
-3.400384854379463917e+00,1.378556401584616786e+00
1.849997035357309638e+00,4.346793013512248116e+00
5.348040281692021836e+00,2.324231328202534114e-02
3.199746746414482423e+00,3.153540277458179997e+00
2.654255566866903226e+00,4.131577305426174185e+00
-4.367157539595880600e+00,2.075552512695713947e+00
5.390004780388222283e-01,4.111063600077090818e+00
7.828719225263993664e-01,4.451567949257201562e+00
1.830183343015738373e+00,3.234628392572720834e+00
-3.977531836748697813e+00,1.565022500960817631e+00
-4.563924807646166926e+00,7.961367737458026062e-01
-4.859972535729432330e+00,1.238456894150186949e-01
1.703954098750737334e+00,4.178210912836194169e+00
-4.832533239145588411e+00,5.158909003995004738e-01
-3.134199907154603615e+00,2.401627263406376223e+00
-2.332882808849400469e+00,3.788483291317382040e+00
3.239580317918055119e+00,3.137191342225335244e+00
4.218103014442208476e+00,3.411160288605682211e+00
3.808640486484152543e+00,2.189057909460221829e+00
-4.125954418308760197e+00,1.021361673607027676e+00
2.718752808533872134e+00,3.599246815942893640e+00
5.932423117253254885e-01,3.996654280620131505e+00
8.724329930659109611e-02,4.595548872452771327e+00
-3.310806742051151996e+00,2.771123701697992825e+00
-3.181325695753572713e+00,1.694227389533509598e+00
4.050744582015552986e+00,1.891741776026186983e+00
9.881669163295451197e-01,4.227267513052793468e+00
-3.243915193640230843e+00,1.745654838863563540e+00
-3.756275433851236745e+00,2.416488758086680733e+00
4.975552075573553168e+00,1.658471786926919656e+00
4.197579612279707995e+00,2.245914438554153847e+00
2.773343892816213963e+00,3.925028629420450610e+00
3.722438354282328277e+00,8.981207043775840670e-01
1.111046396277074244e+00,4.606351764578981545e+00
4.315275989743574847e+00,1.517209796997744720e+00
-1.013295380280373470e+00,4.655524488267511529e+00
3.367241462859353440e+00,3.295173359090898479e+00
-1.139693089650529956e+00,3.646140055181450013e+00
4.177439385634889035e+00,1.616516326590909047e+00
-4.109242685354109526e+00,3.119258585319452104e-01
-4.374899632428713048e+00,9.410110977127175147e-01
1.350788523729931967e+00,3.819476181232491552e+00
3.734487765394586933e+00,3.555328732819010629e+00
2.874684860415486654e+00,2.881886464856985963e+00
2.112232749828196476e-01,4.045017833604488189e+00
4.501528149687949565e+00,5.685718336527458838e-01
-1.683382104496410347e+00,3.585988633455354346e+00
1.218156549600454053e+00,4.110984613182822045e+00
1.534690486062911363e+00,3.785775314431476080e+00
-4.299593201185855307e+00,2.934556906978503577e+00
-2.987165168830632656e+00,3.875220430947246442e+00
-4.425330145526459091e+00,6.392698619430242646e-01
1.930787521160273856e+00,3.847056733247721017e+00
-4.715189485366122923e+00,1.572402261520633449e+00
-3.527153237421923215e+00,3.110250148762092159e+00
2.056736554972020237e+00,4.280547233002724106e+00
-1.673544239596747030e+00,4.163118556849863872e+00
2.253672914143314721e+00,2.878620056164518548e+00
-4.102292177354381231e+00,1.708292749913590036e+00
3.972406797031841741e+00,1.464467814931157630e+00
3.787828182564754176e+00,2.984816655406531183e+00
4.200886867983446571e+00,2.722461523728110233e+00
1.251148760777029967e+00,3.978953627689876260e+00
-3.297072499758325836e+00,3.397336113413906844e+00
-4.532237557580867104e-01,5.348772073144810513e+00
1.612560059654925271e-01,4.163021658276050196e+00
5.340953013728946708e+00,9.160807904745577046e-03
9.459880756109896316e-01,3.962347272164925105e+00
4.421855064237457889e+00,8.947896281851507316e-01
3.566357052650953374e+00,2.735136774621032885e+00
-4.404504152215317880e+00,9.498006520885639015e-01
3.181867447813547134e+00,2.555698433194423025e+00
-3.794861676080222068e+00,1.809993165186491781e+00
-3.392597447048748105e+00,2.418057871281204196e+00
4.092651014575468871e+00,2.235680094940429630e+00
-1.520948251743220681e+00,4.410113969617802887e+00
5.246484472940396770e+00,1.994957946929434955e+00
-3.403347386438726030e+00,3.912362433284207075e+00
-1.776786518305260909e+00,3.855349544676082818e+00
-3.872098018384085183e+00,2.597143676026754111e+00
3.235071415695854324e-01,4.988079300674855610e+00
-4.354754112403641741e+00,1.193339410201520900e+00
4.411624908237578246e+00,6.894860791696348912e-01
2.741321519279086072e+00,3.601098244158625228e+00
-3.085357315961986036e+00,3.849851588074156172e+00
1.037052316695027177e+00,3.941699134531587490e+00
3.712549660065225243e+00,2.242315223733987839e+00
4.469158332882010143e+00,1.564896093478093331e+00
-3.909966348392284630e+00,2.527434429619989320e+00
3.893271366744195938e-01,4.603357120049210494e+00
-4.023371059934544469e+00,1.559669289100730216e+00
-3.335949896599248010e+00,3.705982434363613631e+00
1.557722804039148645e+00,5.344553788886755363e+00
1.820145825572861975e+00,4.336730598454050956e+00
-2.162495800563837278e-01,4.398098483624096389e+00
-4.584594502328354082e+00,1.665866259731157317e+00
-2.869459920826104682e+00,3.108499460734591491e+00
4.124614303899171830e+00,6.677721274886543046e-02
-2.587171089565891258e+00,3.701952757809875205e+00
-3.106558996497235992e+00,8.027552333915699556e-01
-2.408885440122321420e+00,3.096351830844776387e+00
3.674221294172175689e+00,2.283536488235279105e+00
1.978797498509275443e-01,3.818181385591027155e+00
3.602854298218755247e+00,1.699745537209439217e+00
1.835246919615559413e+00,3.868357339110316762e+00
-3.606969667713752159e+00,7.219831952626964977e-01
-4.172838878653493566e+00,1.025337108251735962e+00
2.668640550933577327e+00,3.285006911221783898e+00
2.178593307791604428e+00,3.951988865512082061e+00
-1.572136466520555054e+00,4.827551166162944440e+00
-4.555632340642034706e+00,5.290777774029582492e-01
4.032960941226643392e+00,2.019929712827983614e+00
3.146482810412511988e+00,3.286284190034788111e+00
-4.254450962087729771e+00,1.784892536759619119e+00
1.016610500270176132e-01,3.990335885869465304e+00
-4.220672198181394386e+00,1.386625608383209363e+00
3.885998632286623344e+00,2.561684416641747841e+00
-3.908128413914562782e-01,3.794547553265754658e+00
2.560598243240546523e+00,4.216172854032395279e+00
2.747003512074440046e+00,4.226405966265862624e+00
6.950865874620826279e-01,4.126175177765199820e+00
9.139573834675523978e-01,4.282898880672066255e+00
1.759615113558351318e+00,3.659877413116854328e+00
-4.677687168001120277e+00,1.280132102428775731e+00
-2.641279634583517222e+00,2.963054131174580608e+00
-2.876884351404722207e+00,3.314327064061593831e+00
2.495737161532877835e+00,3.215679133156226222e+00
-1.093869053859567453e+00,4.391286124149235803e+00
-2.770141382809610420e+00,2.303714319790878040e+00
-4.134699133914014446e+00,3.092444920256978591e+00
1.885235709170629326e+00,3.547925281110739792e+00
